,UUID,Graph,label,source,Cookies,secure,session,httponly,httponly session,no httponly session
11348,183a23f3-f204-4c75-91de-0953265576c5,True,1.0,PT,0,,,,,
11349,949200b2-e95c-425d-b10a-547fc66e65bd,True,1.0,PT,0,,,,,
11350,b7f15933-a855-4255-ac94-f039d597e0f1,True,1.0,PT,0,,,,,
11351,2f6d32dd-1bde-4863-88ac-cdf514b6b882,True,1.0,PT,0,,,,,
11352,3cd7fb03-e7ed-4b87-8308-53231cdc9b3a,True,1.0,PT,0,,,,,
11353,07bf5b15-47dc-467f-8a00-807598438ff0,True,1.0,PT,0,,,,,
11354,f0ad18f4-2995-4c09-924d-e0b7dd7885c3,False,1.0,PT,0,,,,,
11355,d878dd68-09c5-4aae-8038-101d6d58dc7d,True,1.0,PT,0,,,,,
11356,ca57d711-6e51-4f04-bd76-fab064548ca5,True,1.0,PT,0,,,,,
11357,b18f868b-eb86-4bec-a68b-62331c5d8efb,True,1.0,PT,0,,,,,
11358,e35522a3-f251-41f2-9b01-d3aa23747048,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11359,665eda0e-5c28-4f0f-a066-520b1c499367,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11360,2e605659-a034-4f87-8d51-6ac8e8ec8c48,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11361,5e446686-b34c-4092-89da-4b563e3174b5,True,1.0,PT,1,0.0,0.0,0.0,0.0,0.0
11362,cbeb5573-c584-4eca-a431-05cb8365a025,True,1.0,PT,0,,,,,
11363,6f3c2f63-3bfd-4e3e-896e-8728cd1b281b,True,1.0,PT,0,,,,,
11364,e964a0c8-b679-44a4-8128-3361e80ec62b,True,1.0,PT,0,,,,,
11365,c1080f04-e2d8-4b51-af4d-de5dcba48f81,True,1.0,PT,8,4.0,7.0,4.0,15.0,2.0
11366,c8308170-a3b5-4ad2-83a4-f81899d222a9,True,1.0,PT,8,4.0,7.0,4.0,15.0,2.0
11367,53651fd4-b92d-495b-88cd-028e27d0110e,True,1.0,PT,8,2.0,0.0,1.0,0.0,0.0
11368,a3dc59af-35fa-42d6-b252-80eb4bd0613a,True,1.0,PT,10,2.0,0.0,1.0,0.0,0.0
11369,119802c2-e3d3-4009-b398-c6636e4ab24f,True,1.0,PT,0,,,,,
11370,548517dd-2a4b-4129-87b2-38d4fc30eb84,True,1.0,PT,0,,,,,
11371,e2583e6b-08a2-492e-83d0-08cd0d8746be,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11372,821e007c-704c-4352-9101-15eaecace32e,True,1.0,PT,2,2.0,1.0,1.0,1.0,1.0
11373,dd83e19f-dbc8-41ce-90dd-33c25ad43542,True,1.0,PT,1,1.0,0.0,1.0,0.0,0.0
11374,1f9c0f0c-de97-4954-ada8-b4e00d85743c,True,1.0,PT,0,,,,,
11375,dceaed52-7127-481b-ba45-f6d8a48022ea,True,1.0,PT,0,,,,,
11376,c6255ffe-e9df-4330-b0f9-f06ba56dd38f,True,1.0,PT,2,1.0,1.0,2.0,3.0,0.0
11377,3af538e7-2daf-4b8a-91d8-44e59e788bd5,True,1.0,PT,1,0.0,0.0,0.0,0.0,0.0
11378,3ee8bea8-6b66-4ad7-862f-6d2d7fb3271f,True,1.0,PT,0,,,,,
11379,e108d4b0-002b-43e4-85d4-29c60ec025f9,True,1.0,PT,3,0.0,1.0,0.0,0.0,1.0
11380,dc9cf18b-ab03-4550-b5ac-78e360bc5cdf,True,1.0,PT,0,,,,,
11381,0793e67d-cad5-413f-b185-5378c21a3c7c,True,1.0,PT,0,,,,,
11382,072c7c7a-a881-4ce0-a777-9881728ba688,True,1.0,PT,0,,,,,
11383,923c6ce9-f904-4e2d-915a-82891583eba6,True,1.0,PT,0,,,,,
11384,5b95ea46-9d79-4e96-8129-d9e269c74b98,True,1.0,PT,7,2.0,0.0,0.0,0.0,0.0
11385,bb4fe80a-d181-48a6-bc7f-b7fae5209cda,True,1.0,PT,0,,,,,
11386,ed6207c8-3685-47dd-b3a0-3d179162cb79,True,1.0,PT,0,,,,,
11387,e75eaa65-7590-4669-9c66-a65578bd4b1e,True,1.0,PT,0,,,,,
11388,03a7e069-d51d-42ad-8b6b-928afd7c4821,True,1.0,PT,0,,,,,
11389,c8e85894-7d6b-4ee5-b1c4-d6e6062da022,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11390,31e1c2e4-59a3-4cff-bc98-18ad296b8557,True,1.0,PT,0,,,,,
11391,923d6c41-7e06-4ab5-885a-5ce54a9076bd,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11392,75b3e574-e378-4ad9-b7d7-5528a4e01d61,True,1.0,PT,0,,,,,
11393,47992f88-c6c3-46d1-9afc-c9488f8eeb28,True,1.0,PT,0,,,,,
11394,9c46cf54-de08-4990-ae95-b1fd7d2a0d78,False,1.0,PT,5,4.0,2.0,3.0,7.0,0.0
11395,0e23d8c9-822e-4d2d-842f-1e29eb1f35c6,True,1.0,PT,0,,,,,
11396,61b002dd-99e0-455d-9533-3ca0d9109e7a,True,1.0,PT,1,0.0,0.0,1.0,0.0,0.0
11397,48efbf85-6a41-4b73-94e5-c5031dbf394a,True,1.0,PT,2,1.0,0.0,0.0,0.0,0.0
11398,91b1980c-f717-4c94-b3d9-da8763bf3386,True,1.0,PT,0,,,,,
11399,be12e434-4ad8-4f2d-91be-4a4405868c73,True,1.0,PT,0,,,,,
11400,c6add8c9-c59a-4c9c-b73d-de2d81b6e150,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11401,7d6af1da-ad85-430b-9045-d20e11bfd2ef,True,1.0,PT,1,0.0,0.0,0.0,0.0,0.0
11402,9301af0f-04de-490b-952a-f740731bbd64,True,1.0,PT,2,2.0,0.0,2.0,0.0,0.0
11403,27f98835-d82e-4ad6-916f-70db52c77d4e,False,1.0,PT,0,,,,,
11404,1d1cd869-21b5-4acb-9492-22580a59b67b,False,1.0,PT,0,,,,,
11405,889837b1-4864-46d1-a714-3a96ea6e7fb5,True,1.0,PT,0,,,,,
11406,0bc17e2f-2b21-40e2-b9b5-f7e8e1d36c0d,True,1.0,PT,0,,,,,
11407,43d6881e-6c55-481d-a432-48bd9768f9b0,False,1.0,PT,0,,,,,
11408,6c95873a-264b-42c9-8dff-7f5fc25d4cd7,True,1.0,PT,0,,,,,
11409,c8836702-6793-4f0b-bc4b-6c43bf682f77,True,1.0,PT,5,4.0,1.0,4.0,8.0,0.0
11410,13c9e633-718d-42f7-9b87-934bec6ce80f,True,1.0,PT,0,,,,,
11411,4e580dc8-8246-455d-840a-aac058ca1045,True,1.0,PT,1,1.0,1.0,0.0,0.0,1.0
11412,f3e5268e-5454-42a1-8653-aaa6265a393d,True,1.0,PT,7,2.0,0.0,1.0,0.0,0.0
11413,2076eb1d-be9d-49ba-bd03-edca9f716e60,True,1.0,PT,0,,,,,
11414,5c73f70b-9a4e-4dc8-a18b-7aee07424538,True,1.0,PT,0,,,,,
11415,91fa8fbc-a8db-4d97-9de7-909fb84fac80,True,1.0,PT,0,,,,,
11416,e22b834c-f7a4-4243-97e2-35cd6692af1c,True,1.0,PT,3,0.0,0.0,0.0,0.0,0.0
11417,67c1bc9c-c396-4948-83a3-00a6ec4787e4,True,1.0,PT,0,,,,,
11418,87e80c69-ee83-400c-82d1-481a199ac4ac,True,1.0,PT,0,,,,,
11419,6ddcf792-8542-453a-8483-337b6808de2e,True,1.0,PT,0,,,,,
11420,2868d90f-cd50-47d3-bf19-d6f401cb3143,True,1.0,PT,0,,,,,
11421,51c4f9d1-b21f-4ca1-bcbc-d717b7716c33,True,1.0,PT,0,,,,,
11422,d27e7f54-5e87-4fce-8378-f7b0958ab733,True,1.0,PT,0,,,,,
11423,95db38c1-42ee-40fd-947e-6547ed143c4a,True,1.0,PT,3,0.0,0.0,0.0,0.0,0.0
11424,2cb8295e-de1b-4b0a-9da1-f308b1a0608e,True,1.0,PT,0,,,,,
11425,cdc5e9c0-dc09-4dba-bb9c-bb4a2d38c15d,False,1.0,PT,2,0.0,1.0,0.0,0.0,2.0
11426,007f92d7-49b2-4c9b-8777-604a3d4306e4,True,1.0,PT,0,,,,,
11427,9c139b32-5719-4886-a9e7-c6de6f956de0,False,1.0,PT,0,,,,,
11428,0163ab0b-a559-4793-9116-b7cb5a26721a,True,1.0,PT,0,,,,,
11429,5b099332-096f-4d8c-8930-67bc124187f5,True,1.0,PT,2,2.0,0.0,2.0,0.0,0.0
11430,29b4a3cf-62e4-44ef-a16f-7e174f1f6ed6,True,1.0,PT,6,0.0,4.0,0.0,0.0,6.0
11431,494718d4-757d-4a58-80fc-0995f1037cdc,True,1.0,PT,10,3.0,1.0,1.0,5.0,0.0
11432,873bba95-2cef-455f-9eab-587a23595aee,True,1.0,PT,3,0.0,0.0,0.0,0.0,0.0
11433,b16ec647-88d5-441a-8c7a-a11b483ab89c,True,1.0,PT,0,,,,,
11434,88cec2f8-e4d6-4101-8439-fe5d5c720932,True,1.0,PT,0,,,,,
11435,8bd295a0-61d9-46ba-9a65-9b2c60190500,True,1.0,PT,0,,,,,
11436,ed47808e-8103-48be-ae1b-87c862d79dc8,True,1.0,PT,1,1.0,0.0,1.0,0.0,0.0
11437,f9fc9931-be0d-40b6-a42b-6b806f0b0960,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11438,80cbdc7a-23c8-4dbe-87b1-312510102e36,True,1.0,PT,3,0.0,0.0,0.0,0.0,0.0
11439,4570a1a0-9f81-447c-be47-d02f2bbfb4a5,True,1.0,PT,0,,,,,
11440,0ff73caf-179f-4e00-b54b-3c1fda7d9306,True,1.0,PT,0,,,,,
11441,17e7458d-3391-4c56-83e8-22064e81e82a,True,1.0,PT,0,,,,,
11442,24403666-521f-4121-8627-6bc809ff266f,True,1.0,PT,0,,,,,
11443,42b4a71d-0134-4c8b-8d73-de29fe1fd1c0,True,1.0,PT,11,0.0,0.0,0.0,0.0,0.0
11444,0979c4f1-c1a6-4ba8-8c68-00e9f5332ccb,True,1.0,PT,0,,,,,
11445,a4dae515-6e13-4f21-84ba-451b67a47a41,True,1.0,PT,0,,,,,
11446,3903e573-da64-4d40-afc3-ce569f5e2634,True,1.0,PT,0,,,,,
11447,45f4218c-bc8c-4015-8a70-7b78ebe1ef6f,True,1.0,PT,0,,,,,
11448,8bb66ba5-b6e3-472a-9b26-05beeaac56ad,True,1.0,PT,0,,,,,
11449,a195dc40-7202-4159-ad1c-48e7501639fd,True,1.0,PT,0,,,,,
11450,bc187471-f4d3-4e59-811f-a979021c4724,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11451,d3fda1a9-c4c7-4e5e-a35e-483b5c667f82,False,1.0,PT,0,,,,,
11452,967f6996-c7c3-4d6c-bd42-07d98d841599,True,1.0,PT,0,,,,,
11453,cfae76b2-4333-4c9d-8ea4-c94820f2f8c6,True,1.0,PT,3,0.0,0.0,0.0,0.0,0.0
11454,f5277fbc-048d-41de-b4d6-fec7c931f54e,False,1.0,PT,0,,,,,
11455,b24f9143-49aa-42d6-8ebd-6c78966216c5,True,1.0,PT,0,,,,,
11456,73d337bf-85ac-46a0-b41f-fcc16e65ec19,True,1.0,PT,0,,,,,
11457,43dc150d-0a74-44e1-882b-605575612371,True,1.0,PT,0,,,,,
11458,60cb8f74-f868-4920-a1b0-b3a2594edca9,True,1.0,PT,0,,,,,
11459,b39a44a8-1c46-40a5-a127-6ee9866e4a64,True,1.0,PT,0,,,,,
11460,24a3f996-3217-4156-9b24-b3bf2b09f6ec,True,1.0,PT,0,,,,,
11461,472976ab-28c7-40a7-882b-370792a41a9c,True,1.0,PT,0,,,,,
11462,8c9778cb-8684-406e-94cb-c5c003a185e1,True,1.0,PT,6,1.0,2.0,2.0,6.0,0.0
11463,7cd2fd3b-589e-4f9f-8f9a-59bed8c2f23f,True,1.0,PT,3,0.0,0.0,0.0,0.0,0.0
11464,0ef6a18b-4523-4b4e-8624-3bbdc6789bb2,True,1.0,PT,0,,,,,
11465,40f30fc1-15b1-4a87-b586-e4577f1b0843,True,1.0,PT,4,0.0,0.0,1.0,0.0,0.0
11466,5c1a392f-17e6-44a2-bc7b-c8668edcec1b,True,1.0,PT,1,1.0,0.0,1.0,0.0,0.0
11467,b531a0b7-bda6-4312-937d-64c89b181f70,True,1.0,PT,0,,,,,
11468,c34b0b61-a2c0-419b-8748-95176e45fe8b,True,1.0,PT,0,,,,,
11469,4300d18d-3644-4e47-a6a7-6a0a9bf71ac8,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11470,2e71e1d5-eb8a-46a2-9f04-276dcad6560a,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11471,a88cb5e3-46d5-4607-9522-6cee66aa2b1f,True,1.0,PT,0,,,,,
11472,4303ecf5-1a92-4c68-a346-329d2a895523,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11473,61d2ae51-4e16-4165-b4f8-98e777f6ff8a,True,1.0,PT,0,,,,,
11474,ce5274b1-f913-478d-818b-de90a5d103a9,True,1.0,PT,0,,,,,
11475,b6bd628b-bf26-40bc-8765-45588635da8b,True,1.0,PT,0,,,,,
11476,6a91e2c8-b277-4001-b3fa-20bba81e0c6e,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11477,a8a94dfc-d3dd-4b01-b2af-f2ccc8b4ea1c,True,1.0,PT,1,0.0,0.0,1.0,0.0,0.0
11478,4a5f75b6-b065-4c0b-b10b-cbad39f43549,True,1.0,PT,0,,,,,
11479,2bb9f8e8-9e42-4733-9f21-c8024ca91c8d,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11480,f33f2349-30cf-4346-83db-4f2610d97a04,True,1.0,PT,9,6.0,2.0,3.0,10.0,0.0
11481,cb224ee8-2c18-4eff-9ae1-81cc7869c113,False,1.0,PT,0,,,,,
11482,0cdb7a5d-6773-482a-a919-43bad74105e9,True,1.0,PT,3,2.0,0.0,1.0,0.0,0.0
11483,c056a95d-7925-4cd2-be2b-11d0a59bcfe2,True,1.0,PT,0,,,,,
11484,0640c886-2984-4df3-a5c2-c6c3a6af50fa,True,1.0,PT,0,,,,,
11485,cdf37996-d42e-45da-a45d-d04dc5de2b2f,True,1.0,PT,0,,,,,
11486,318c5d5f-94e0-446c-b4dc-3d2cc41aca4e,True,1.0,PT,0,,,,,
11487,dcf38d17-c9d9-4aae-8a26-65e77e68de38,True,1.0,PT,0,,,,,
11488,e635b297-5efa-48b6-820c-ce2b827a328b,True,1.0,PT,0,,,,,
11489,e1aebecf-9247-4380-b1a5-22e7cbab377d,True,1.0,PT,0,,,,,
11490,7e439813-054c-41a9-9e70-14919aa6361b,True,1.0,PT,7,4.0,1.0,4.0,4.0,0.0
11491,56263b58-25c0-4ef6-96c5-2271d4325c3a,True,1.0,PT,0,,,,,
11492,9ef0d215-2adb-4080-beb0-7108016a5789,True,1.0,PT,0,,,,,
11493,ee1fe74b-eeaa-42c0-8302-c1950c906606,True,1.0,PT,0,,,,,
11494,47a66862-bf09-4695-99f1-aed6ea7ff8a7,True,1.0,PT,0,,,,,
11495,dac936fe-3eb2-4a5f-9f8a-8fd0d99b3def,True,1.0,PT,0,,,,,
11496,93bafc93-4b85-4884-b441-50b0cdffc4cb,True,1.0,PT,5,0.0,1.0,1.0,2.0,2.0
11497,d87ca57d-bba4-4649-b905-ecc12669c79a,True,1.0,PT,5,0.0,1.0,1.0,2.0,1.0
11498,4c77ea4c-d2f9-4a03-9596-802937d1c0b7,False,1.0,PT,0,,,,,
11499,dce81230-8893-488d-a3f2-d1dcb07221dc,False,1.0,PT,0,,,,,
11500,5fafbb14-36fa-4425-b890-0ce40f37a9f2,True,1.0,PT,2,0.0,0.0,1.0,0.0,0.0
11501,7ddab8a6-1285-43f0-b8e1-7612f6fe20b8,True,1.0,PT,2,0.0,0.0,1.0,0.0,0.0
11502,eb670fd6-c7fd-4824-bef3-19715cd5895e,True,1.0,PT,2,0.0,1.0,1.0,1.0,1.0
11503,eb107070-276c-4b56-b025-b01b728a6b10,True,1.0,PT,0,,,,,
11504,6ed1160e-ace6-454e-a6f3-b1ff232fbe11,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11505,8d82da76-74fb-4628-a148-5b4723b1fc1e,False,1.0,PT,0,,,,,
11506,2eec1782-3944-4e3e-accf-e71aa416c5fc,True,1.0,PT,0,,,,,
11507,4c395c71-6709-441b-96c7-2799a1f4b548,True,1.0,PT,0,,,,,
11508,17b52ecf-d1cd-4fa4-9c46-17d124a3fa6d,True,1.0,PT,4,1.0,0.0,0.0,0.0,0.0
11509,37b1d69f-9a30-45ec-955a-26794443ad30,True,1.0,PT,4,1.0,0.0,0.0,0.0,0.0
11510,10942c11-1046-46e3-922a-824cd670fcc4,True,1.0,PT,0,,,,,
11511,74f95ea2-e7e3-48b4-859e-b1cab6cbea6a,True,1.0,PT,0,,,,,
11512,4594c1ca-ef6f-46c3-9735-b024bc4285d9,True,1.0,PT,0,,,,,
11513,4595fd38-02b7-4d5b-8a2d-db7e46066980,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11514,e246551c-027f-4055-9c50-d802b7dfe2c1,True,1.0,PT,0,,,,,
11515,07fda261-a786-4682-b93e-d5f181f97dae,True,1.0,PT,0,,,,,
11516,f85254c2-96fd-4852-8773-9c7d18e7c2e4,True,1.0,PT,3,1.0,3.0,1.0,1.0,2.0
11517,eb7e16e6-bab3-4edc-817c-d910d328dcb4,False,1.0,PT,2,0.0,1.0,0.0,0.0,1.0
11518,e5dbeca3-b8f1-4a56-ba30-556dedd0f5ea,True,1.0,PT,0,,,,,
11519,0b6bdaf4-fc03-4a4b-8952-844927d7e3c1,False,1.0,PT,0,,,,,
11520,8167849b-9846-488d-a52c-0c02181dbb59,True,1.0,PT,0,,,,,
11521,cef2020f-f15c-4cc0-8331-d708df70f314,True,1.0,PT,0,,,,,
11522,e60b8251-f1bb-492b-878f-7071d2713c0a,True,1.0,PT,0,,,,,
11523,78419a0c-cec0-4fc2-bf94-01dfc1da4175,True,1.0,PT,0,,,,,
11524,5903463e-df98-4812-94d2-6553b84f9041,True,1.0,PT,0,,,,,
11525,f66ad117-ceed-4032-a659-d19fce9462d8,True,1.0,PT,0,,,,,
11526,6fd1a2bb-d427-461c-a67b-d13aacc2f0b9,True,1.0,PT,0,,,,,
11527,ddef09db-ac57-449c-96ef-576c01e254f6,True,1.0,PT,0,,,,,
11528,c2dbab86-c124-4b6a-a733-4f03d421c09b,True,1.0,PT,0,,,,,
11529,010997c7-6fb3-4b72-a304-c492465d55ee,True,1.0,PT,0,,,,,
11530,383390fc-16f7-4446-9e78-70c65a7ddf9e,True,1.0,PT,0,,,,,
11531,8d723bfa-d138-4245-93c3-20442a9accd9,True,1.0,PT,5,0.0,1.0,0.0,0.0,1.0
11532,69ac3474-4f5f-46cb-9dfd-046c5969d48b,True,1.0,PT,0,,,,,
11533,51cd22f9-0d6f-402b-abf6-4a8c12c8fd96,True,1.0,PT,0,,,,,
11534,dc33f04a-10fb-4238-ac8a-2212714acd49,True,1.0,PT,0,,,,,
11535,f00a1cd7-7be6-413c-bbef-9d6b88e1e2c3,True,1.0,PT,0,,,,,
11536,0bb23f31-0622-4b1a-abe0-e7d538829b30,True,1.0,PT,0,,,,,
11537,07f00623-2fc2-44f4-bb46-757f9a4fe43b,True,1.0,PT,0,,,,,
11538,f38244a3-edc9-46fe-a431-12d83b48315f,True,1.0,PT,0,,,,,
11539,ba96633e-047a-4395-8bf0-5ee88d4928ea,True,1.0,PT,17,0.0,2.0,4.0,27.0,6.0
11540,a977d3c4-e034-4927-9834-df9dfc5e78de,True,1.0,PT,8,2.0,1.0,2.0,4.0,0.0
11541,4d29f547-da7c-4db1-8c83-c56bb19b75c6,True,1.0,PT,4,0.0,2.0,0.0,0.0,3.0
11542,e2c27bdc-fe23-4df0-8651-a4d7282febad,True,1.0,PT,0,,,,,
11543,0af12358-e401-4c08-8190-5019d9511046,True,1.0,PT,2,0.0,0.0,2.0,0.0,0.0
11544,a63607f9-69c5-4712-ad64-a952e3a7190f,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11545,6704c65a-b24d-455a-8626-0868568283c2,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11546,b9445ee8-3a8d-4c9c-9642-073e8ac856be,True,1.0,PT,0,,,,,
11547,cf57b5ff-355d-4c12-8a84-eacd789b3d2a,True,1.0,PT,1,0.0,1.0,0.0,0.0,1.0
11548,7fd420e1-808f-4ffd-9221-baa74e2440ec,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11549,b70328cc-add3-4b94-b3ca-9cde647ec644,True,1.0,PT,0,,,,,
11550,c971d367-9fe8-4fbc-8c29-b2217be788a4,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11551,44be46da-0738-465b-b07b-bbfc73bc7e44,True,1.0,PT,0,,,,,
11552,d0474620-ab9f-49c2-b754-1fe795e9cca4,True,1.0,PT,0,,,,,
11553,ad7bd8da-5657-4139-a57e-9fe860c979ba,True,1.0,PT,0,,,,,
11554,95dd1fd1-0cf4-46af-9548-0642dff66da6,True,1.0,PT,0,,,,,
11555,c93b27ac-3c35-4d9a-b353-c96406983552,True,1.0,PT,0,,,,,
11556,8adacf2a-4efb-44fc-9704-14d9a0c3505e,True,1.0,PT,2,0.0,2.0,0.0,0.0,2.0
11557,3b17c1f2-06bb-441e-ac59-c09725ed9151,True,1.0,PT,0,,,,,
11558,5d0549dd-f90b-4733-a1c3-cbc898edd400,True,1.0,PT,6,6.0,3.0,5.0,15.0,0.0
11559,6286b00b-6fbc-432b-a862-48a87cc83e61,True,1.0,PT,0,,,,,
11560,c2a9867b-4793-415c-b232-b075b6d758e6,True,1.0,PT,0,,,,,
11561,01674905-ae89-46ae-9870-0e1546054c7b,True,1.0,PT,0,,,,,
11562,784ee9fd-4c8d-4c59-8db3-ca0dbf0eaad3,True,1.0,PT,11,1.0,0.0,1.0,0.0,0.0
11563,0f74273f-4718-43c6-a4fa-efb29dbf86e2,True,1.0,PT,0,,,,,
11564,ed6a0d97-35d8-4389-943e-5a6771db99b7,True,1.0,PT,0,,,,,
11565,f45a1df2-3029-49f4-bf4a-de6253e94bf0,True,1.0,PT,0,,,,,
11566,f0d4f220-bfa3-4a1f-8131-14aafcb798a1,False,1.0,PT,0,,,,,
11567,c96a37e3-3d71-465c-9bb3-3c1baa863870,False,1.0,PT,0,,,,,
11568,0226ccb0-042c-450c-bb59-676222745fa8,False,1.0,PT,0,,,,,
11569,3d782cde-569d-4476-adbf-98c345471a31,False,1.0,PT,8,8.0,4.0,6.0,24.0,0.0
11570,f9b51f3b-47e6-4d03-bc26-97c9aa3682e3,False,1.0,PT,0,,,,,
11571,3fb75847-51b1-4e85-afcd-be4ea15d5840,True,1.0,PT,0,,,,,
11572,5c833f15-8b6a-462d-a55c-81169c2b1caf,True,1.0,PT,3,0.0,0.0,0.0,0.0,0.0
11573,1c654da5-8664-4381-98cb-a779d54da91d,True,1.0,PT,0,,,,,
11574,2085a6d0-02d9-46ee-98e5-6cddc492561a,True,1.0,PT,2,0.0,0.0,0.0,0.0,0.0
11575,7e58ed67-6fe5-460e-8bdf-1db92e364147,False,1.0,PT,0,,,,,
11576,ecb24f24-ef95-433e-9bb7-da43ed58adc4,False,1.0,PT,1,1.0,0.0,1.0,0.0,0.0
11577,46483723-d983-4ca7-9dcb-39c8d6306ca6,True,1.0,PT,0,,,,,
11578,94a35461-b237-41ae-a070-5ad64a57fc86,True,1.0,PT,0,,,,,
11579,8355a64a-1627-4290-b446-5b775f4f628e,True,1.0,PT,0,,,,,
11580,866746d8-b3c8-401d-9e0a-57a349dc9c9e,True,1.0,PT,0,,,,,
11581,2f674904-14f2-4988-afb7-bdb7fcfa3c10,False,1.0,PT,0,,,,,
11582,dc821144-e583-4542-b8a4-cc8efc3b297a,True,1.0,PT,0,,,,,
11583,020943f1-5250-447c-932a-3d16f78f9de9,True,1.0,PT,4,0.0,1.0,0.0,0.0,1.0
11584,222d4aea-7584-4e0c-9b7c-607b3cbe4a62,True,1.0,PT,0,,,,,
11585,c323583c-10c1-41d4-95d2-495e3bd81880,True,1.0,PT,2,0.0,1.0,0.0,0.0,1.0
11586,4420d037-0241-412d-a490-b3f28008aaa3,True,1.0,PT,0,,,,,
11587,76db6bbf-36fa-4b6e-b2f9-32e288d1ee9e,True,1.0,PT,0,,,,,
11588,1578bb66-2a4f-47a8-8678-e720f99e1905,True,1.0,PT,0,,,,,
11589,d6dd1117-2089-4eb9-9f17-bac90b3c7764,True,1.0,PT,0,,,,,
11590,9ea17618-3385-4901-b87a-4446bb8a7167,True,1.0,PT,5,0.0,0.0,0.0,0.0,0.0
11591,1773dc1a-ae9a-40ae-9228-29b4adf52067,True,1.0,PT,0,,,,,
11592,356d9992-678f-448d-b4b5-a40c0cbfab96,True,1.0,PT,0,,,,,
11593,5963ba7d-cdf7-4c0c-8957-abec141cc225,True,1.0,PT,0,,,,,
11594,f75f7995-f8d5-458d-ad65-d6376d6d7f9a,True,1.0,PT,2,2.0,0.0,2.0,0.0,0.0
11595,bad7c63d-b1a0-4d35-9d4e-1221bd955388,True,1.0,PT,0,,,,,
11596,60e6f29a-40c5-4a06-af5c-5b7b3629dd34,True,1.0,PT,0,,,,,
11597,1ba6af39-2485-4f1c-b6bd-fbe35149680f,True,1.0,PT,2,0.0,1.0,0.0,0.0,1.0
11598,ce94c68a-e476-42e3-b066-6dc51432a9ea,True,1.0,PT,0,,,,,
11599,806b670c-c1a4-42f4-b0b2-52d6c6d1edea,True,1.0,PT,0,,,,,
11600,34a03533-e4c9-4be3-8154-02fe840af9fd,True,1.0,PT,12,0.0,0.0,0.0,0.0,0.0
11601,f1103938-d5df-4515-8f65-bb10a84cfa82,True,1.0,PT,13,0.0,0.0,0.0,0.0,0.0
11602,bed3ad62-4034-4400-b9a9-5c1c32d9a0e3,True,1.0,PT,0,,,,,
11603,bb7b712c-8b01-4910-b964-e0289e555655,True,1.0,PT,0,,,,,
11604,a363afe5-3253-42b9-b457-1ddee35b2c38,True,1.0,PT,0,,,,,
11605,31d48c8f-9643-42cd-b3a1-494d7363dc9d,True,1.0,PT,0,,,,,
11606,3c0b7d7b-e900-4440-abb1-fbca73d35c9c,True,1.0,PT,0,,,,,
11607,19de5a44-9740-46b4-b23c-a4929209b5a7,True,1.0,PT,0,,,,,
11608,b67a34f1-932f-4047-8983-8898d9d42d8d,True,1.0,PT,8,0.0,0.0,0.0,0.0,0.0
11609,8480f229-331b-40e6-a924-60e65f5db16c,True,1.0,PT,0,,,,,
11610,182d652e-08ed-4380-ad51-23afc244bfff,True,1.0,PT,0,,,,,
11611,75f36dfc-9af8-4ab8-9049-2eb87b364de0,True,1.0,PT,0,,,,,
11612,8d648c15-2f2b-46aa-80ed-1c343b12dbf8,True,1.0,PT,1,0.0,0.0,1.0,0.0,0.0
11613,1da43af8-b00b-4ebb-a258-2fe7002b6f4d,True,1.0,PT,1,0.0,0.0,1.0,0.0,0.0
11614,fd7115ea-ca86-4572-a40c-a381fff5ba49,True,1.0,PT,1,0.0,0.0,1.0,0.0,0.0
11615,9a976dcf-cdf3-4b3e-b468-834c525c907d,True,1.0,PT,1,0.0,0.0,1.0,0.0,0.0
11616,60f1050e-a3cf-486c-8858-5679fb2703fd,True,1.0,PT,10,0.0,3.0,0.0,0.0,5.0
11617,a6355bfb-fdbb-4944-b53d-f9ecc9640e77,True,1.0,PT,0,,,,,
11618,80a3524b-6f75-438d-b8d1-e5589b7bc758,True,1.0,PT,0,,,,,
11619,4fb0c124-12e2-419d-8a6a-252196be0e1f,True,1.0,PT,1,1.0,0.0,1.0,0.0,0.0
